order_id,user_id,status,total_amount,created_at
550,781,pending,4861.13,2024-04-11 15:25:00
551,668,pending,5655.56,2024-09-25 07:15:00
552,74,cancelled,7790.04,2024-06-14 21:59:00
553,590,completed,1214.05,2024-07-30 13:23:00
554,357,pending,3275.31,2024-10-31 20:01:00
555,789,cancelled,1775.63,2024-06-28 19:52:00
556,823,returned,6269.5,2024-08-13 01:59:00
557,838,pending,2076.88,2024-07-10 04:48:00
558,746,completed,1212.48,2024-01-28 07:39:00
559,949,pending,8700.65,2024-05-27 00:21:00
560,711,completed,3120.67,2024-08-29 00:21:00
561,215,pending,2117.63,2024-09-24 08:35:00
562,495,pending,6981.2,2024-12-08 00:24:00
563,597,completed,2629.02,2024-01-31 09:12:00
564,809,cancelled,625.54,2024-12-01 00:04:00
565,398,cancelled,6663.52,2024-12-03 11:55:00
566,111,completed,2995.71,2024-11-28 12:14:00
567,390,completed,9048.33,2024-09-05 19:34:00
568,91,pending,2068.86,2024-08-22 17:59:00
569,730,completed,493.55,2024-09-28 09:21:00
570,502,returned,7469.47,2024-01-10 11:43:00
571,361,cancelled,6289.79,2024-04-30 16:17:00
572,832,completed,6295.34,2024-07-17 00:35:00
573,972,cancelled,2333.27,2024-06-23 12:42:00
574,141,completed,7325.91,2024-09-23 21:39:00
575,894,pending,4231.6,2024-10-20 04:27:00
576,994,cancelled,9106.38,2024-06-17 14:34:00
577,135,pending,6559.48,2024-10-24 17:43:00
578,820,pending,8639.62,2024-06-07 22:45:00
579,921,pending,4357.64,2024-03-15 20:59:00
580,579,pending,3243.21,2024-10-12 17:46:00
581,122,pending,3244.22,2024-03-15 23:01:00
582,784,cancelled,8813.31,2024-07-30 13:19:00
583,454,cancelled,1604.37,2024-04-06 03:08:00
584,190,completed,7648.23,2024-11-09 19:17:00
585,621,pending,6003.97,2024-04-28 21:01:00
586,368,completed,6912.6,2024-09-01 04:32:00
587,867,returned,7148.99,2024-07-10 05:54:00
588,397,returned,4791.08,2024-03-24 06:14:00
589,34,returned,7668.93,2024-01-08 08:26:00
590,228,pending,7601.99,2024-02-03 05:59:00
591,978,returned,8684.58,2024-09-07 22:20:00
592,888,returned,8887.11,2024-08-06 12:49:00
593,43,returned,7229.99,2024-07-20 19:47:00
594,586,completed,5254.43,2024-08-19 14:52:00
595,899,completed,8790.02,2024-05-05 16:34:00
596,406,completed,5621.24,2024-09-21 20:03:00
597,195,cancelled,4451.58,2024-06-04 09:29:00
598,171,returned,3014.76,2024-01-28 22:33:00
599,926,pending,4689.43,2024-11-26 14:05:00
600,740,completed,1879.74,2024-10-26 22:34:00
601,139,returned,4194.24,2024-08-18 00:11:00
602,465,pending,8837.23,2024-02-16 08:20:00
603,709,pending,7211.91,2024-03-04 02:07:00
604,724,returned,6377.32,2024-02-13 16:45:00
605,394,pending,3848.92,2024-07-13 01:49:00
606,175,cancelled,5698.37,2024-12-03 04:10:00
607,890,pending,1870.78,2024-12-30 01:26:00
608,316,cancelled,7328.6,2024-08-16 09:40:00
609,186,completed,8995.56,2024-04-13 00:39:00
610,784,cancelled,220.86,2024-09-11 15:34:00
611,827,completed,6119.04,2024-09-09 07:13:00
612,603,returned,4592.01,2024-08-14 02:38:00
613,615,completed,2522.66,2024-10-07 08:39:00
614,644,pending,584.3,2024-03-16 01:41:00
615,358,completed,1539.21,2024-01-17 21:36:00
616,859,cancelled,3378.0,2024-02-14 01:06:00
617,427,pending,1697.22,2024-05-25 19:42:00
618,709,pending,9666.3,2024-10-23 11:59:00
619,37,completed,7708.27,2024-06-14 11:57:00
620,389,completed,7608.58,2024-10-08 02:18:00
621,483,pending,1308.03,2024-05-20 10:33:00
622,424,pending,6988.71,2024-11-09 01:06:00
623,586,completed,4888.26,2024-12-18 19:59:00
624,808,cancelled,4327.83,2024-06-11 08:33:00
625,589,cancelled,9278.34,2024-11-10 18:31:00
626,533,returned,4975.79,2024-04-02 19:14:00
627,726,cancelled,9794.65,2024-01-01 03:01:00
628,477,completed,7400.94,2024-04-16 19:26:00
629,424,completed,3404.54,2024-10-13 20:13:00
630,12,pending,6931.17,2024-05-10 02:19:00
631,308,cancelled,7693.62,2024-02-28 21:21:00
632,350,returned,7271.53,2024-11-11 00:53:00
633,180,pending,3372.1,2024-06-22 21:30:00
634,939,returned,7992.82,2024-11-26 04:30:00
635,160,returned,8931.38,2024-10-01 10:29:00
636,803,returned,9285.12,2024-01-29 16:19:00
637,579,cancelled,5596.25,2024-01-10 06:36:00
638,702,cancelled,8015.4,2024-06-30 02:09:00
639,288,completed,3457.61,2024-07-11 20:34:00
640,863,pending,5752.72,2024-07-18 05:38:00
641,120,cancelled,7082.14,2024-06-10 22:02:00
642,279,returned,959.3,2024-05-01 11:28:00
643,850,cancelled,2239.78,2024-06-03 05:07:00
644,384,completed,7800.12,2024-02-17 14:32:00
645,26,returned,9059.06,2024-03-19 06:21:00
646,946,returned,7351.17,2024-09-25 09:49:00
647,336,pending,7717.87,2024-02-20 16:43:00
648,136,pending,7273.25,2024-08-23 12:45:00
649,886,completed,140.69,2024-01-23 21:54:00
650,609,completed,3399.57,2024-01-24 03:33:00
651,785,cancelled,322.55,2024-06-08 20:57:00
652,215,cancelled,2085.5,2024-05-26 08:34:00
653,327,returned,6744.13,2024-05-19 04:10:00
654,281,completed,251.04,2024-11-14 17:32:00
655,105,pending,5471.03,2024-10-08 10:17:00
656,145,cancelled,5783.42,2024-03-28 02:19:00
657,628,cancelled,5451.71,2024-01-26 04:01:00
658,483,completed,1148.68,2024-01-28 02:27:00
659,402,pending,7076.31,2024-10-30 20:53:00
660,707,returned,6201.52,2024-06-08 10:52:00
661,203,completed,9739.45,2024-08-26 18:08:00
662,96,returned,1062.9,2024-06-07 21:41:00
663,728,returned,4758.4,2024-04-24 04:55:00
664,918,cancelled,9137.33,2024-07-19 05:44:00
665,940,cancelled,7908.91,2024-06-15 14:31:00
666,31,completed,4805.81,2024-06-28 15:29:00
667,867,pending,2894.35,2024-06-27 19:36:00
668,131,completed,4116.29,2024-12-31 03:20:00
669,570,completed,7945.07,2024-09-29 14:25:00
670,605,returned,2461.9,2024-05-04 17:10:00
671,998,returned,3899.78,2024-06-23 06:52:00
672,711,returned,7864.71,2024-08-10 18:50:00
673,351,pending,1813.55,2024-12-08 02:47:00
674,954,returned,1231.8,2024-11-01 14:20:00
675,569,completed,8238.03,2024-03-31 09:25:00
676,72,completed,6886.54,2024-11-01 12:20:00
677,507,completed,996.28,2024-03-12 18:57:00
678,774,completed,7595.07,2024-12-04 04:28:00
679,545,cancelled,3960.83,2024-10-22 14:12:00
680,211,cancelled,3067.38,2024-12-13 09:58:00
681,966,returned,7206.13,2024-06-25 02:37:00
682,9,returned,8491.6,2024-05-30 01:23:00
683,923,completed,108.35,2024-10-13 11:07:00
684,882,cancelled,8670.23,2024-04-30 13:44:00
685,605,returned,6289.62,2024-12-30 12:25:00
686,391,returned,5496.68,2024-12-05 05:30:00
687,143,pending,5598.67,2024-07-03 13:09:00
688,296,pending,1429.35,2024-02-06 20:01:00
689,148,returned,6613.47,2024-03-10 02:08:00
690,658,returned,8615.51,2024-12-22 19:59:00
691,436,pending,4598.5,2024-08-05 17:52:00
692,461,returned,3617.54,2024-04-05 13:38:00
693,8,returned,8483.36,2024-05-01 22:32:00
694,276,returned,9272.99,2024-10-22 11:02:00
695,39,returned,7078.34,2024-02-27 18:30:00
696,985,completed,1506.67,2024-09-26 08:29:00
697,530,completed,5281.23,2024-11-08 02:15:00
698,484,completed,6872.33,2024-10-03 18:19:00
699,628,completed,9045.49,2024-09-30 00:30:00
700,465,returned,5782.26,2024-06-18 13:22:00
701,984,cancelled,2963.16,2024-01-19 22:59:00
702,612,cancelled,7297.02,2024-10-15 08:03:00
703,645,returned,5823.6,2024-10-20 01:42:00
704,299,completed,2939.47,2024-02-12 04:32:00
705,79,cancelled,2595.3,2024-11-11 08:17:00
706,879,cancelled,240.61,2024-02-27 19:11:00
707,932,pending,6625.64,2024-07-08 05:16:00
708,802,pending,4900.69,2024-09-27 01:21:00
709,87,pending,5995.89,2024-03-19 15:48:00
710,423,returned,2455.68,2024-08-13 23:40:00
711,172,pending,5819.8,2024-06-25 01:41:00
712,271,completed,619.98,2024-08-25 12:30:00
713,309,returned,7486.89,2024-09-29 07:24:00
714,700,returned,4798.44,2024-03-15 16:55:00
715,446,completed,2959.04,2024-08-17 12:43:00
716,324,completed,1063.91,2024-09-29 20:22:00
717,980,returned,6143.81,2024-11-29 08:21:00
718,277,cancelled,8042.93,2024-05-10 20:37:00
719,401,returned,7754.2,2024-05-03 23:43:00
720,603,pending,5247.53,2024-12-12 22:11:00
721,321,completed,6760.74,2024-02-04 00:26:00
722,101,completed,6886.45,2024-06-28 07:46:00
723,291,cancelled,2011.49,2024-01-13 19:05:00
724,59,pending,9509.84,2024-11-22 03:45:00
725,981,completed,955.23,2024-11-05 04:24:00
726,673,pending,8970.42,2024-12-22 05:16:00
727,302,returned,6638.73,2024-02-08 20:29:00
728,945,cancelled,7716.66,2024-12-20 21:49:00
729,789,cancelled,2647.63,2024-02-07 08:49:00
730,64,returned,3947.05,2024-01-31 08:52:00
731,272,pending,4461.69,2024-09-08 06:39:00
732,403,pending,6490.28,2024-02-25 04:34:00
733,788,returned,2262.03,2024-11-25 03:58:00
734,453,cancelled,1122.54,2024-02-07 02:36:00
735,746,cancelled,7794.65,2024-01-10 15:09:00
736,669,completed,9335.65,2024-12-06 12:17:00
737,156,cancelled,9055.71,2024-10-21 00:32:00
738,725,returned,4833.58,2024-07-25 23:49:00
739,832,completed,5447.27,2024-01-02 12:44:00
740,838,returned,1299.92,2024-10-01 11:21:00
741,699,cancelled,4066.09,2024-11-19 20:05:00
742,375,cancelled,896.52,2024-08-23 09:41:00
743,208,pending,5589.31,2024-07-15 21:12:00
744,307,returned,8974.96,2024-11-18 22:22:00
745,499,completed,8863.62,2024-08-12 23:12:00
746,144,completed,2011.62,2024-10-30 07:31:00
747,399,completed,7948.12,2024-11-25 09:31:00
748,547,returned,9669.08,2024-01-09 01:21:00
749,58,cancelled,7899.01,2024-01-22 12:07:00
750,217,returned,9406.89,2024-10-01 04:47:00
751,594,pending,9255.68,2024-01-19 23:09:00
752,501,completed,4765.07,2024-11-12 01:15:00
753,719,pending,242.22,2024-11-19 01:57:00
754,315,completed,4616.23,2024-03-28 18:04:00
755,838,completed,1230.38,2024-10-31 19:14:00
756,65,pending,4319.49,2024-12-13 12:20:00
757,124,pending,3283.74,2024-04-19 01:37:00
758,178,cancelled,725.9,2024-05-20 04:48:00
759,426,pending,6993.33,2024-10-10 05:28:00
760,250,completed,1420.37,2024-11-19 19:24:00
761,797,pending,254.74,2024-09-06 02:00:00
762,8,pending,9268.76,2024-12-27 20:37:00
763,909,cancelled,4220.6,2024-08-31 22:08:00
764,212,pending,6434.27,2024-09-24 14:26:00
765,245,pending,6144.33,2024-01-20 19:11:00
766,735,returned,6159.29,2024-02-15 20:52:00
767,802,cancelled,3543.75,2024-01-03 17:15:00
768,197,completed,9867.37,2024-02-18 19:23:00
769,884,pending,4695.74,2024-11-16 21:13:00
770,284,completed,2017.82,2024-03-17 21:54:00
771,992,returned,5025.4,2024-03-22 21:59:00
772,45,completed,6484.12,2024-05-25 06:27:00
773,258,cancelled,6206.51,2024-08-20 01:06:00
774,759,completed,9256.13,2024-03-31 05:50:00
775,30,returned,5197.55,2024-02-06 07:46:00
776,456,cancelled,4248.76,2024-12-12 10:14:00
777,798,completed,3328.71,2024-02-20 07:47:00
778,423,pending,3817.77,2024-04-22 02:30:00
779,600,returned,637.96,2024-08-11 04:13:00
780,951,returned,1862.8,2024-07-10 04:29:00
781,738,pending,6357.01,2024-05-18 06:21:00
782,131,completed,6952.88,2024-01-31 08:08:00
783,114,returned,4639.93,2024-03-28 10:14:00
784,908,cancelled,6076.0,2024-11-22 19:57:00
785,175,pending,956.1,2024-09-24 15:55:00
786,222,returned,8386.19,2024-05-22 00:46:00
787,439,pending,2553.53,2024-08-10 18:14:00
788,914,pending,9146.17,2024-01-03 13:02:00
789,42,returned,7361.42,2024-09-15 01:27:00
790,544,returned,4844.77,2024-12-22 03:28:00
791,508,pending,922.61,2024-01-07 22:46:00
792,417,pending,1413.85,2024-05-31 07:41:00
793,93,completed,4849.85,2024-06-05 05:45:00
794,471,completed,9766.57,2024-08-25 04:55:00
795,721,returned,1930.96,2024-07-08 20:29:00
796,721,completed,8617.79,2024-02-06 12:57:00
797,708,cancelled,5356.11,2024-05-31 13:48:00
798,277,pending,7898.15,2024-02-11 19:56:00
799,344,completed,5195.89,2024-12-11 11:56:00
800,53,completed,3891.25,2024-08-26 19:02:00
801,375,cancelled,1835.15,2024-10-13 22:04:00
802,575,pending,1470.22,2024-06-20 07:34:00
803,117,returned,7400.06,2024-10-24 22:13:00
804,772,pending,3272.59,2024-05-16 16:43:00
805,434,cancelled,639.15,2024-07-09 11:28:00
806,498,completed,4754.62,2024-09-29 21:52:00
807,546,cancelled,4574.59,2024-07-07 21:44:00
808,829,completed,1964.7,2024-08-22 02:05:00
809,401,pending,2954.89,2024-02-09 03:10:00
810,283,completed,7001.11,2024-09-11 04:55:00
811,210,completed,3002.38,2024-12-15 17:59:00
812,136,returned,3532.33,2024-08-15 23:41:00
813,22,cancelled,1971.7,2024-01-12 07:53:00
814,971,cancelled,4175.75,2024-06-24 20:41:00
815,806,cancelled,4912.87,2024-12-06 22:33:00
816,863,returned,4634.27,2024-10-17 04:57:00
817,809,cancelled,1800.2,2024-05-13 07:30:00
818,381,cancelled,7720.52,2024-01-25 04:22:00
819,292,returned,9566.52,2024-11-12 05:45:00
820,549,cancelled,1904.58,2024-03-30 22:44:00
821,927,pending,1696.42,2024-02-29 01:20:00
822,589,pending,4464.8,2024-07-08 05:13:00
823,576,completed,6688.98,2024-06-25 04:23:00
824,460,pending,5383.07,2024-03-03 00:25:00
825,954,returned,7708.33,2024-08-22 10:09:00
826,5,cancelled,6507.72,2024-05-31 15:57:00
827,297,pending,8015.8,2024-08-14 10:44:00
828,116,returned,9011.73,2024-03-12 21:35:00
829,120,cancelled,345.48,2024-11-12 07:28:00
830,366,completed,3331.03,2024-11-07 20:12:00
831,598,pending,7834.71,2024-05-22 06:01:00
832,86,returned,6802.93,2024-02-14 16:25:00
833,200,returned,3245.8,2024-11-05 16:03:00
834,931,cancelled,4035.82,2024-08-06 11:24:00
835,382,completed,2918.04,2024-06-28 09:28:00
836,896,completed,2235.38,2024-08-15 23:26:00
837,823,returned,2957.48,2024-08-05 23:57:00
838,425,pending,8371.56,2024-11-02 02:09:00
839,213,cancelled,4798.67,2024-09-25 10:04:00
840,956,returned,975.64,2024-07-28 20:58:00
841,280,returned,1831.44,2024-08-24 22:36:00
842,774,pending,2072.65,2024-07-14 09:35:00
843,503,completed,8245.71,2024-06-03 18:19:00
844,506,returned,2322.75,2024-01-02 04:16:00
845,308,returned,1329.35,2024-12-06 09:26:00
846,184,returned,9077.25,2024-11-26 07:01:00
847,123,cancelled,4981.2,2024-02-04 19:47:00
848,371,returned,5699.19,2024-05-12 20:43:00
849,488,completed,3794.7,2024-10-21 00:54:00
850,266,pending,5858.38,2024-03-15 10:29:00
851,900,pending,3638.12,2024-01-28 08:23:00
852,430,cancelled,582.28,2024-05-29 16:40:00
853,959,completed,5187.28,2024-11-17 05:48:00
854,97,pending,5482.75,2024-06-10 21:51:00
855,309,cancelled,6885.89,2024-12-18 11:06:00
856,548,cancelled,8250.82,2024-01-07 04:33:00
857,289,cancelled,7810.2,2024-07-29 10:58:00
858,933,pending,1113.94,2024-03-20 16:14:00
859,852,pending,7971.56,2024-10-13 19:44:00
860,852,completed,4231.73,2024-02-09 03:52:00
861,135,completed,4847.23,2024-06-08 22:23:00
862,143,returned,8908.29,2024-11-01 16:48:00
863,994,cancelled,1804.85,2024-06-04 00:47:00
864,835,completed,2301.34,2024-12-21 04:44:00
865,233,cancelled,1340.91,2024-03-07 02:27:00
866,708,completed,869.58,2024-09-04 13:02:00
867,202,completed,424.65,2024-12-03 16:37:00
868,61,returned,1277.33,2024-05-09 01:04:00
869,309,completed,7570.05,2024-03-04 19:13:00
870,602,pending,1929.34,2024-06-28 00:05:00
871,150,cancelled,9493.04,2024-06-27 11:10:00
872,876,pending,5098.6,2024-02-04 03:52:00
873,593,completed,5335.5,2024-04-08 09:10:00
874,924,completed,9738.44,2024-02-20 06:58:00
875,517,returned,3727.98,2024-10-28 05:28:00
876,690,completed,1890.4,2024-06-30 12:27:00
877,220,pending,4135.02,2024-06-09 03:29:00
878,113,pending,5008.58,2024-07-03 22:18:00
879,571,completed,914.25,2024-09-09 03:24:00
880,291,returned,6043.86,2024-06-08 21:53:00
881,455,pending,5583.77,2024-05-28 13:12:00
882,878,completed,8958.07,2024-08-31 21:23:00
883,184,completed,9987.36,2024-09-08 21:06:00
884,406,returned,5274.36,2024-12-12 02:07:00
885,147,returned,4066.18,2024-10-29 03:47:00
886,948,pending,740.63,2024-04-11 10:12:00
887,610,returned,1315.35,2024-08-05 23:31:00
888,286,cancelled,7587.4,2024-11-25 12:22:00
889,488,returned,9876.48,2024-09-18 08:09:00
890,787,returned,1169.56,2024-05-08 15:31:00
891,237,pending,394.26,2024-01-28 02:31:00
892,695,completed,9723.52,2024-07-14 19:43:00
893,335,pending,3097.25,2024-11-15 03:48:00
894,79,returned,7948.04,2024-04-13 09:42:00
895,510,returned,5097.47,2024-10-04 10:51:00
896,881,completed,9530.55,2024-01-17 13:56:00
897,937,completed,3897.94,2024-06-10 12:28:00
898,471,completed,425.31,2024-10-12 21:55:00
899,799,cancelled,8858.53,2024-03-25 15:27:00
900,138,cancelled,7185.66,2024-09-06 03:36:00
901,692,returned,6634.78,2024-12-16 17:36:00
902,482,returned,5666.33,2024-03-21 16:03:00
903,401,cancelled,4997.44,2024-07-12 19:43:00
904,362,cancelled,3272.78,2024-01-15 18:02:00
905,132,cancelled,3553.88,2024-10-25 00:48:00
906,913,cancelled,3867.68,2024-08-07 11:22:00
907,422,cancelled,658.85,2024-05-05 07:15:00
908,664,cancelled,5966.06,2024-12-18 02:55:00
909,313,completed,3442.18,2024-01-11 17:20:00
910,39,returned,6611.9,2024-08-04 18:32:00
911,924,returned,2739.53,2024-12-22 15:37:00
912,23,cancelled,3839.6,2024-07-18 10:36:00
913,101,returned,1090.56,2024-12-11 06:21:00
914,509,cancelled,1749.61,2024-06-02 11:27:00
915,207,returned,6390.9,2024-02-08 17:13:00
916,295,cancelled,570.56,2024-10-20 12:51:00
917,232,completed,7205.3,2024-10-23 03:37:00
918,345,cancelled,765.97,2024-09-28 15:27:00
919,215,cancelled,7976.95,2024-11-29 09:32:00
920,824,cancelled,4385.81,2024-10-03 10:12:00
921,425,returned,2587.52,2024-09-20 14:42:00
922,782,pending,8820.88,2024-11-17 22:33:00
923,884,pending,5810.75,2024-04-19 21:52:00
924,761,returned,2752.57,2024-11-22 17:51:00
925,630,returned,9352.9,2024-11-16 01:33:00
926,206,cancelled,4678.62,2024-05-03 04:47:00
927,702,cancelled,8456.81,2024-07-29 10:55:00
928,851,completed,6375.88,2024-07-30 08:52:00
929,294,pending,2638.82,2024-11-03 07:25:00
930,245,completed,1584.63,2024-01-15 07:51:00
931,848,cancelled,4695.18,2024-10-13 13:27:00
932,663,completed,2099.71,2024-05-19 04:01:00
933,265,cancelled,6620.84,2024-03-31 20:54:00
934,44,returned,7844.11,2024-01-29 02:20:00
935,617,cancelled,8685.0,2024-07-27 11:42:00
936,674,completed,4029.26,2024-03-12 07:07:00
937,585,completed,5267.38,2024-10-24 16:16:00
938,509,completed,2456.96,2024-03-03 10:21:00
939,853,returned,8077.83,2024-04-30 13:13:00
940,148,completed,1834.03,2024-05-20 14:26:00
941,261,completed,4954.55,2024-07-10 22:07:00
942,325,returned,4801.06,2024-05-06 08:56:00
943,804,pending,3693.68,2024-07-07 09:01:00
944,661,completed,8430.58,2024-12-05 01:44:00
945,940,pending,2604.53,2024-07-15 09:40:00
946,982,cancelled,9041.26,2024-12-16 03:34:00
947,888,pending,8590.71,2024-07-17 00:58:00
948,984,returned,9282.32,2024-05-10 09:05:00
949,959,pending,3044.49,2024-03-23 14:40:00
950,325,returned,7914.24,2024-05-20 02:52:00
951,799,returned,4763.8,2024-07-30 10:45:00
952,433,completed,8261.57,2024-12-23 08:32:00
953,68,cancelled,4266.62,2024-10-07 23:20:00
954,465,completed,7643.56,2024-11-24 20:11:00
955,646,returned,7931.09,2024-03-10 00:25:00
956,205,cancelled,3205.85,2024-02-12 03:10:00
957,256,pending,8484.91,2024-12-17 13:50:00
958,962,cancelled,4569.75,2024-03-09 08:11:00
959,704,cancelled,8015.33,2024-04-11 02:26:00
960,377,pending,3995.59,2024-07-12 18:14:00
961,22,completed,9238.81,2024-11-27 19:40:00
962,235,completed,9743.86,2024-04-11 08:44:00
963,873,pending,592.85,2024-11-12 13:38:00
964,267,pending,981.71,2024-07-07 05:36:00
965,121,completed,7213.98,2024-08-10 14:52:00
966,690,returned,1273.27,2024-12-31 06:12:00
967,969,cancelled,2950.82,2024-09-10 12:08:00
968,442,pending,6040.82,2024-05-24 23:43:00
969,194,returned,1885.66,2024-03-15 00:18:00
970,1000,cancelled,2431.31,2024-08-18 07:23:00
971,597,returned,948.81,2024-08-28 04:55:00
972,332,returned,6899.84,2024-12-31 12:45:00
973,434,cancelled,823.25,2024-10-12 01:03:00
974,341,pending,4762.23,2024-06-30 19:42:00
975,991,completed,153.07,2024-09-15 19:24:00
976,310,returned,6745.49,2024-03-08 17:02:00
977,595,pending,2676.89,2024-09-14 15:59:00
978,348,returned,1406.0,2024-06-11 22:33:00
979,444,pending,2678.02,2024-06-09 01:08:00
980,512,cancelled,7503.45,2024-08-08 09:57:00
981,898,cancelled,6168.02,2024-05-15 16:20:00
982,447,pending,3223.87,2024-09-08 04:35:00
983,874,returned,626.9,2024-03-17 01:14:00
984,188,completed,4755.45,2024-03-24 22:29:00
985,447,completed,9952.5,2024-09-10 01:28:00
986,366,returned,4631.82,2024-02-27 23:55:00
987,152,completed,3561.08,2024-04-14 09:11:00
988,855,pending,7524.37,2024-05-19 18:57:00
989,680,pending,5877.12,2024-01-03 16:49:00
990,585,pending,4222.55,2024-02-09 07:49:00
991,511,completed,8884.94,2024-01-14 09:43:00
992,697,completed,4002.28,2024-10-29 03:53:00
993,332,pending,385.86,2024-08-23 22:42:00
994,492,returned,6320.73,2024-05-17 19:42:00
995,6,cancelled,9700.73,2024-12-01 19:28:00
996,333,pending,2192.53,2024-01-25 20:18:00
997,331,completed,7463.62,2024-10-07 19:24:00
998,95,returned,2626.12,2024-05-02 12:05:00
999,22,pending,1713.11,2024-07-25 09:41:00
1000,771,pending,1293.96,2024-09-08 13:47:00
1001,826,cancelled,9046.97,2024-11-04 04:22:00
1002,682,completed,8337.32,2024-09-19 06:31:00
1003,457,returned,4816.75,2024-10-15 19:27:00
